OBJECTID,ADMIN_ID3,NAME1,NAME_ENG1,NAME2,NAME_ENG2,NAME3,NAME_ENG3,ADMIN_ID1,ADMIN_ID2,TYPE,VERSION,POP_YEAR,POPULATION,MALE,FEMALE,HOUSE,Shape__Area,Shape__Length
6370,800202,นครศรีธรรมราช,NAKHON SI THAMMARAT,พรหมคีรี,PHROM KHIRI,บ้านเกาะ,BAN KO,80,8002,1,2023-10N,2020,5131,2513,2618,1643,0.00274351560244668,0.421085595186266
6371,800203,นครศรีธรรมราช,NAKHON SI THAMMARAT,พรหมคีรี,PHROM KHIRI,อินคีรี,IN KHIRI,80,8002,1,2023-10N,2020,5760,2870,2890,1837,0.00137883834543118,0.294549954499691
6372,800204,นครศรีธรรมราช,NAKHON SI THAMMARAT,พรหมคีรี,PHROM KHIRI,ทอนหงส์,THON HONG,80,8002,1,2023-10N,2020,11864,5849,6015,4038,0.0094649065865724,0.489692296337988
6373,800205,นครศรีธรรมราช,NAKHON SI THAMMARAT,พรหมคีรี,PHROM KHIRI,นาเรียง,NA RIANG,80,8002,1,2023-10N,2020,5642,2768,2874,1788,0.00206780055202671,0.26698397221845
6374,800301,นครศรีธรรมราช,NAKHON SI THAMMARAT,ลานสกา,LAN SAKA,เขาแก้ว,KHAO KAEO,80,8003,1,2023-10N,2020,7535,3692,3843,3236,0.00675511623308012,0.461809419357728
6375,800302,นครศรีธรรมราช,NAKHON SI THAMMARAT,ลานสกา,LAN SAKA,ลานสกา,LAN SAKA,80,8003,1,2023-10N,2020,5942,2948,2994,2070,0.00634245526174482,0.362586629602534
6376,800303,นครศรีธรรมราช,NAKHON SI THAMMARAT,ลานสกา,LAN SAKA,ท่าดี,THA DI,80,8003,1,2023-10N,2020,7997,3824,4173,3047,0.00321437353983356,0.321277883587963
6377,800304,นครศรีธรรมราช,NAKHON SI THAMMARAT,ลานสกา,LAN SAKA,กำโลน,KAMLON,80,8003,1,2023-10N,2020,9305,4516,4789,3455,0.0080235961680728,0.451725054391589
6378,800305,นครศรีธรรมราช,NAKHON SI THAMMARAT,ลานสกา,LAN SAKA,ขุนทะเล,KHUN THALE,80,8003,1,2023-10N,2020,10303,5049,5254,3669,0.00407693503933615,0.388376195480961
6379,800401,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,ฉวาง,CHAWANG,80,8004,1,2023-10N,2020,7186,3549,3637,2698,0.00232985934547969,0.322176371065652
6380,800403,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,ละอาย,LA-AI,80,8004,1,2023-10N,2020,11495,5604,5891,4157,0.00862682228870426,0.479090989516706
6381,800404,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,นาแว,NA WAE,80,8004,1,2023-10N,2020,7390,3639,3751,2637,0.00314614764170074,0.366443756051501
6382,800405,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,ไม้เรียง,MAI RIANG,80,8004,1,2023-10N,2020,7652,3732,3920,3124,0.00254416085135745,0.295153074440985
6383,800406,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,กะเปียด,KAPIAT,80,8004,1,2023-10N,2020,4075,1963,2112,1278,0.00360142611157244,0.2998188359467
6384,800407,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,นากะชะ,NA KACHA,80,8004,1,2023-10N,2020,4538,2177,2361,1647,0.00233392182934722,0.276757526188552
6385,800409,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,ห้วยปริก,HUAI PRIK,80,8004,1,2023-10N,2020,6384,3101,3283,2506,0.00533163799542535,0.414264547819237
6386,800410,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,ไสหร้า,SAI RA,80,8004,1,2023-10N,2020,6900,3324,3576,2790,0.00370175377025816,0.379398111381291
6387,800415,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,นาเขลียง,NA KHLIANG,80,8004,1,2023-10N,2020,2789,1348,1441,1015,0.00168008176609646,0.262171804218093
6388,800416,นครศรีธรรมราช,NAKHON SI THAMMARAT,ฉวาง,CHAWANG,จันดี,CHAN DI,80,8004,1,2023-10N,2020,7310,3467,3843,3967,0.00208712247552967,0.308692929568531
6389,800501,นครศรีธรรมราช,NAKHON SI THAMMARAT,พิปูน,PHIPUN,พิปูน,PHIPUN,80,8005,1,2023-10N,2020,5493,2670,2823,2155,0.00402719869589419,0.399073685899668
6390,800502,นครศรีธรรมราช,NAKHON SI THAMMARAT,พิปูน,PHIPUN,กะทูน,KATHUN,80,8005,1,2023-10N,2020,5489,2670,2819,2456,0.00988339772072777,0.576427353762658
6391,800503,นครศรีธรรมราช,NAKHON SI THAMMARAT,พิปูน,PHIPUN,เขาพระ,KHAO PHRA,80,8005,1,2023-10N,2020,8188,4097,4091,3337,0.016225188292708,0.794559064684217
6392,800504,นครศรีธรรมราช,NAKHON SI THAMMARAT,พิปูน,PHIPUN,ยางค้อม,YANG KHOM,80,8005,1,2023-10N,2020,5884,2919,2965,2273,0.00732996092170879,0.545765282725018
6393,800505,นครศรีธรรมราช,NAKHON SI THAMMARAT,พิปูน,PHIPUN,ควนกลาง,KHUAN KLANG,80,8005,1,2023-10N,2020,3952,1961,1991,1513,0.00322455219480844,0.278245850423038
6394,800601,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,เชียรใหญ่,CHIAN YAI,80,8006,1,2023-10N,2020,3707,1853,1854,1539,0.00165086718720886,0.2494068528698
6395,800603,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,ท่าขนาน,THA KHANAN,80,8006,1,2023-10N,2020,2555,1278,1277,834,0.00188347866588856,0.209042156450848
6396,800604,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,บ้านกลาง,BAN KLANG,80,8006,1,2023-10N,2020,883,460,423,311,0.00077726479634066,0.17463714340579
6397,800605,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,บ้านเนิน,BAN NOEN,80,8006,1,2023-10N,2020,2731,1405,1326,959,0.00207066213994267,0.302958278379902
6398,800606,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,ไสหมาก,SAI MAK,80,8006,1,2023-10N,2020,4317,2164,2153,1447,0.00220252952385636,0.247911169607592
6399,800607,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,ท้องลำเจียก,THONG LAMCHIAK,80,8006,1,2023-10N,2020,4378,2217,2161,1687,0.00276606624549913,0.275191337078355
6400,800610,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,เสือหึง,SUEA HUENG,80,8006,1,2023-10N,2020,2699,1388,1311,913,0.002165282556291,0.293511981326076
6401,800611,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,การะเกด,KARAKET,80,8006,1,2023-10N,2020,6994,3484,3510,2461,0.00572061352789888,0.486241419106628
6402,800612,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,เขาพระบาท,KHAO PHRABAT,80,8006,1,2023-10N,2020,6338,3146,3192,2114,0.00347982687014792,0.365770894787688
6403,800613,นครศรีธรรมราช,NAKHON SI THAMMARAT,เชียรใหญ่,CHIAN YAI,แม่เจ้าอยู่หัว,MAE CHAO YU HUA,80,8006,1,2023-10N,2020,7537,3691,3846,2870,0.00386295043938389,0.36081643235848
6404,800701,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,ชะอวด,CHA-UAT,80,8007,1,2023-10N,2020,12532,6124,6408,5448,0.00581504634681096,0.428985806816976
6405,800702,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,ท่าเสม็ด,THA SAMET,80,8007,1,2023-10N,2020,4746,2345,2401,1592,0.00192279360965131,0.233318784984397
6406,800703,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,ท่าประจะ,THA PRACHA,80,8007,1,2023-10N,2020,7124,3522,3602,2706,0.00201256847054765,0.217249223880579
6407,800704,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,เคร็ง,KHRENG,80,8007,1,2023-10N,2020,7390,3645,3745,2356,0.0144205601698104,0.730861337911845
6408,800705,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,วังอ่าง,WANG ANG,80,8007,1,2023-10N,2020,10173,5132,5041,3769,0.00936729531548508,0.643964754258994
6409,800706,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,บ้านตูล,BAN TUN,80,8007,1,2023-10N,2020,7174,3569,3605,2360,0.00730258201940615,0.524279710881681
6410,800707,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,ขอนหาด,KHON HAT,80,8007,1,2023-10N,2020,5848,2853,2995,2166,0.00402298873376594,0.317690976466266
6411,800708,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,เกาะขันธ์,KO KHAN,80,8007,1,2023-10N,2020,8941,4424,4517,3220,0.00285594361213271,0.347662775647187
6412,800709,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,ควนหนองหงษ์,KHUAN NONG HONG,80,8007,1,2023-10N,2020,7330,3624,3706,2671,0.00317340562043,0.436480284445394
6413,800710,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,เขาพระทอง,KHAO PHRA THONG,80,8007,1,2023-10N,2020,8337,4208,4129,2804,0.00540283159614319,0.512458793890225
6414,800711,นครศรีธรรมราช,NAKHON SI THAMMARAT,ชะอวด,CHA-UAT,นางหลง,NANG LONG,80,8007,1,2023-10N,2020,6354,3073,3281,2281,0.00497276218118259,0.381332132761824
6415,800801,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,ท่าศาลา,THA SALA,80,8008,1,2023-10N,2020,32733,16092,16641,12023,0.00290909597578093,0.363644205604503
6416,800802,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,กลาย,KLAI,80,8008,1,2023-10N,2020,8838,4372,4466,3146,0.00340887955667313,0.344518112651565
6417,800803,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,ท่าขึ้น,THA KHUEN,80,8008,1,2023-10N,2020,13960,6881,7079,4274,0.00536856680832898,0.383919377743663
6418,800804,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,หัวตะพาน,HUA TAPHAN,80,8008,1,2023-10N,2020,5093,2538,2555,1566,0.0019340489728279,0.263926691201111
6419,800806,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,สระแก้ว,SA KAEO,80,8008,1,2023-10N,2020,8965,4355,4610,3178,0.00414386437347503,0.470745261301832
6420,800807,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,โมคลาน,MOKKHALAN,80,8008,1,2023-10N,2020,14685,7396,7289,3837,0.00261796670696413,0.31012845381209
6421,800809,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,ไทยบุรี,THAI BURI,80,8008,1,2023-10N,2020,10546,4010,6536,2523,0.00265262771995367,0.248511122522023
6422,800810,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,ดอนตะโก,DON TAKO,80,8008,1,2023-10N,2020,5134,2487,2647,1605,0.00219754463364552,0.284285779281687
6423,800811,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,ตลิ่งชัน,TALING CHAN,80,8008,1,2023-10N,2020,8815,4410,4405,2780,0.0066397721156477,0.444567394611095
6424,800813,นครศรีธรรมราช,NAKHON SI THAMMARAT,ท่าศาลา,THA SALA,โพธิ์ทอง,PHO THONG,80,8008,1,2023-10N,2020,9297,4619,4678,2632,0.00229840587900298,0.369249170314725
6425,800901,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,ปากแพรก,PAK PHRAEK,80,8009,1,2023-10N,2020,30002,13767,16235,11362,0.000946365496076851,0.153274510141303
6426,800902,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,ชะมาย,CHAMAI,80,8009,1,2023-10N,2020,14053,6703,7350,8725,0.00199037115766032,0.288321495026068
6427,800903,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,หนองหงส์,NONG HONG,80,8009,1,2023-10N,2020,11173,5731,5442,4429,0.00230606484421969,0.24729394781806
6428,800904,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,ควนกรด,KHUAN KROT,80,8009,1,2023-10N,2020,10462,5067,5395,4203,0.00405594138948118,0.390825962663409
6429,800905,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,นาไม้ไผ่,NA MAI PHAI,80,8009,1,2023-10N,2020,9782,4795,4987,2959,0.0066073652446903,0.388241935197611
6430,800906,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,นาหลวงเสน,NA LUANG SEN,80,8009,1,2023-10N,2020,9984,4959,5025,3241,0.00691632538007525,0.415245593403011
6431,800907,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,เขาโร,KHAO RO,80,8009,1,2023-10N,2020,10636,5257,5379,3343,0.00660997637800165,0.440868515959022
6432,800908,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,กะปาง,KAPANG,80,8009,1,2023-10N,2020,14731,9062,5669,6369,0.00690312422801753,0.534125342696568
6433,800909,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,ที่วัง,THI WANG,80,8009,1,2023-10N,2020,14192,7106,7086,6364,0.00644654245684251,0.569127984476613
6434,800910,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,น้ำตก,NAMTOK,80,8009,1,2023-10N,2020,3338,1649,1689,1055,0.00938820587629152,0.578698438628991
6435,800911,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,ถ้ำใหญ่,THAM YAI,80,8009,1,2023-10N,2020,12504,6353,6151,6396,0.0104842019375155,0.563958649612242
6436,800912,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,นาโพธิ์,NA PHO,80,8009,1,2023-10N,2020,6448,3193,3255,2020,0.00319349910199662,0.304701976167372
6437,800913,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งสง,THUNG SONG,เขาขาว,KHAO KHAO,80,8009,1,2023-10N,2020,14119,6943,7176,4618,0.00957916166890982,0.554451941267781
6438,801001,นครศรีธรรมราช,NAKHON SI THAMMARAT,นาบอน,NA BON,นาบอน,NA BON,80,8010,1,2023-10N,2020,10957,5463,5494,4340,0.00685708530517104,0.487126979504638
6439,801002,นครศรีธรรมราช,NAKHON SI THAMMARAT,นาบอน,NA BON,ทุ่งสง,THUNG SONG,80,8010,1,2023-10N,2020,8440,4120,4320,2893,0.00449899894078953,0.495611452832567
6440,801003,นครศรีธรรมราช,NAKHON SI THAMMARAT,นาบอน,NA BON,แก้วแสน,KAEO SAEN,80,8010,1,2023-10N,2020,7092,3484,3608,2403,0.00508538008182313,0.410236428986331
6441,801101,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,ท่ายาง,THA YANG,80,8011,1,2023-10N,2020,14949,7296,7653,6829,0.00591494099722922,0.433872220547038
6442,801102,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,ทุ่งสัง,THUNG SANG,80,8011,1,2023-10N,2020,5717,2826,2891,1963,0.00435910354974567,0.360099707197048
6443,801103,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,ทุ่งใหญ่,THUNG YAI,80,8011,1,2023-10N,2020,9932,4934,4998,3666,0.00676241898378294,0.438449928179633
6444,801104,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,กุแหระ,KURAE,80,8011,1,2023-10N,2020,8277,4104,4173,2688,0.00717125771882365,0.589465460071814
6445,801105,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,ปริก,PRIK,80,8011,1,2023-10N,2020,16066,7991,8075,5407,0.00883956225345628,0.546072589117735
6446,801106,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,บางรูป,BANG RUP,80,8011,1,2023-10N,2020,9295,4654,4641,2962,0.00735609407234961,0.570613347449177
6447,801107,นครศรีธรรมราช,NAKHON SI THAMMARAT,ทุ่งใหญ่,THUNG YAI,กรุงหยัน,KRUNG YAN,80,8011,1,2023-10N,2020,10501,5283,5218,3577,0.0091831301248817,0.574025581412458
6448,801201,นครศรีธรรมราช,NAKHON SI THAMMARAT,ปากพนัง,PAK PHANANG,ปากพนัง,PAK PHANANG,80,8012,1,2023-10N,2020,9864,4903,4961,4733,0.000213145220470778,0.0759970727827385
6449,801202,นครศรีธรรมราช,NAKHON SI THAMMARAT,ปากพนัง,PAK PHANANG,คลองน้อย,KHLONG NOI,80,8012,1,2023-10N,2020,10997,5481,5516,3585,0.00486465104989975,0.370571291272215
6450,801203,นครศรีธรรมราช,NAKHON SI THAMMARAT,ปากพนัง,PAK PHANANG,ป่าระกำ,PA RAKAM,80,8012,1,2023-10N,2020,4455,2245,2210,1422,0.00265782778848234,0.267512972011859
6451,801204,นครศรีธรรมราช,NAKHON SI THAMMARAT,ปากพนัง,PAK PHANANG,ชะเมา,CHAMAO,80,8012,1,2023-10N,2020,3440,1705,1735,1193,0.0031270459637085,0.345160177908629
6452,801205,นครศรีธรรมราช,NAKHON SI THAMMARAT,ปากพนัง,PAK PHANANG,คลองกระบือ,KHLONG KRABUE,80,8012,1,2023-10N,2020,5813,2894,2919,1884,0.00194370472615901,0.186590448761462
